iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,2024-06-05,1508049,0,21.43,5732,0,0.0,276361.7,0.0,3.93,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-06,1508049,0,21.43,5732,0,0.0,276361.7,0.0,3.93,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-07,1508049,0,21.43,5732,0,0.0,276361.7,0.0,3.93,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-08,1508049,0,21.43,5732,0,0.0,276361.7,0.0,3.93,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-09,1508232,183,26.14,5732,0,0.0,276395.22,33.54,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-10,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-11,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-12,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-13,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-14,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-15,1508232,0,26.14,5732,0,0.0,276395.22,0.0,4.79,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-16,1508495,263,37.57,5732,0,0.0,276443.4,48.2,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-17,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-18,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-19,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-20,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-21,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-22,1508495,0,37.57,5732,0,0.0,276443.4,0.0,6.88,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-23,1508867,372,53.14,5732,0,0.0,276511.6,68.17,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-24,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-25,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-26,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-27,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-28,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-29,1508867,0,53.14,5732,0,0.0,276511.6,0.0,9.74,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-06-30,1509367,500,71.43,5732,0,0.0,276603.22,91.63,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-01,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-02,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-03,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-04,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-05,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-06,1509367,0,71.43,5732,0,0.0,276603.22,0.0,13.09,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-07,1509883,516,73.71,5732,0,0.0,276697.78,94.56,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-08,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-09,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-10,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-11,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-12,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-13,1509883,0,73.71,5732,0,0.0,276697.78,0.0,13.51,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-14,1510561,678,96.86,5732,0,0.0,276822.03,124.25,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-15,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-16,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-17,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-18,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-19,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-20,1510561,0,96.86,5732,0,0.0,276822.03,0.0,17.75,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-21,1511220,659,94.14,5732,0,0.0,276942.78,120.77,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-22,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-23,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-24,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-25,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-26,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-27,1511220,0,94.14,5732,0,0.0,276942.78,0.0,17.25,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-28,1511902,682,97.43,5732,0,0.0,277067.78,124.98,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-29,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-30,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-07-31,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-08-01,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-08-02,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-08-03,1511902,0,97.43,5732,0,0.0,277067.78,0.0,17.86,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2024-08-04,1512647,745,106.43,5732,0,0.0,277204.28,136.53,19.5,1050.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
SWE,Europe,Sweden,2020-01-05,0,0,,0,0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,-122.8,-6.15,-6.15,-11.84
SWE,Europe,Sweden,2020-01-06,0,0,,0,0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-07,0,0,,0,0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-08,0,0,,0,0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-09,0,0,,0,0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-10,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-11,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-12,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,-152.7,-3.84,-1.51,-14.73
SWE,Europe,Sweden,2020-01-13,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-14,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-15,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-16,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-17,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-18,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-19,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,-237.4,-4.0,-4.3,-22.9
SWE,Europe,Sweden,2020-01-20,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-21,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-22,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-23,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-24,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-25,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
SWE,Europe,Sweden,2020-01-26,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,-399.3,-5.06,-8.32,-38.51
SWE,Europe,Sweden,2020-01-27,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72,41.0,19.98,13.43,46949.28,0.5,133.98,4.79,18.8,18.9,,2.22,82.8,0.94,10549349,,,,
